Unnamed: 0,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
599684,"Materials Science and Engineering, Khalifa University",,61.0,deVDYt4AAAAJ,{'indices'},Materials Science|Atomic Physics|Solid State Physics|Renewable Energy,Malathe Khalil,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=sLPEf0MAAAAJ&citpid=5,59.0,3,3,3,2,0,0
599685,"Chemical Engineering Department, University of Jordan",,256.0,pK-V6EwAAAAJ,{'indices'},Thermodynamics|Molecualr and Statistical Thermodynamics Reaction Kinetics|Modeling and Simulation|Extraction,Ali Al-Matar,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=pK-V6EwAAAAJ&citpid=2,167.0,8,8,8,7,0,0
599686,prof.  in mechanical engineering at the university of jordan,,1205.0,QWc-VtEAAAAJ,{'indices'},energy|renewable,"Dr. Mahmoud Hammad,    Dean of Eng...",https://scholar.googleusercontent.com/citations?view_op=view_photo&user=QWc-VtEAAAAJ&citpid=8,594.0,19,13,27,18,0,0
599687,OSUN STATE UNIVERSITY,,222.0,D9jx020AAAAJ,{'indices'},climate change|two phase flow|carbon sequestration|waste to energy,Luqman Kolawole  Abidoye,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=QWc-VtEAAAAJ&citpid=8,198.0,8,8,7,7,0,0
599688,Professor of Sustainable and Renewable Energy Engineering,,562.0,wdXqHeUAAAAJ,{'indices'},Renewable Energy|Membrane separation|Adsorption|Desalination|Fuel cells.,Muhammad Tawalbeh,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=wdXqHeUAAAAJ&citpid=3,542.0,13,13,21,21,0,0
599689,"Інститут проблем машинобудування ім. А.Н. Підгорного НАН України, Україна",,706.0,EVb9-CEAAAAJ,{'indices'},,Юрій Михайлович Мацевитий,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=wdXqHeUAAAAJ&citpid=3,247.0,14,8,18,6,0,0
599690,Институт проблем машиностроения им. А.Н. Подгорного НАН Украины,,240.0,NN__EPsAAAAJ,{'indices'},Паровые турбины|влажность|тепловые станции,Александр Шубенко (Shubenko A),https://scholar.googleusercontent.com/citations?view_op=view_photo&user=NN__EPsAAAAJ&citpid=1,126.0,7,6,7,2,0,0
599691,"ведущий инженер, Институт проблем машиностроения им. А.Н. Подгорного НАН Украины",,18.0,6KwCBzYAAAAJ,{'indices'},энергетика|теплотехника,Ольга Котульская,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=6KwCBzYAAAAJ&citpid=1,14.0,3,2,0,0,0,0
599692,A.Podgorny Institute of Mechanical Engineering Problems of the National Academy of Sciences of,,124.0,MVVhPU0AAAAJ,{'indices'},CFD|heat transfer|spent nuclear fuel|steam turbine|nuclear waste management,Svitlana Alyokhina,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=MVVhPU0AAAAJ&citpid=1,110.0,7,6,4,3,0,0
599693,Институт проблем машиностроения им. А. Н. Подгорного НАН Украины,,294.0,G_3kOUMAAAAJ,{'indices'},математическое моделирование|теплофизика|энергетика,Андрей Костиков,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=G_3kOUMAAAAJ&citpid=1,156.0,8,7,6,4,0,0
599694,ИПМаш НАН Украины,,881.0,ALuWH_kAAAAJ,{'indices'},теплофизика гетерогенных систем|включая проблемы фазовых переходов,Виктор Соловей,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ALuWH_kAAAAJ&citpid=2,347.0,14,8,27,5,0,0
599695,O.M.Beketov National University of Urban Economy in Kharkiv,,889.0,Uwlg3v4AAAAJ,{'indices'},,Віталій Маляренко,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ALuWH_kAAAAJ&citpid=2,322.0,13,9,25,9,0,0
599696,"ведущий научный сотрудник,доктор технических наук, профессор, Институт проблем машиностроения им. А.Н.Подгорного НАН Украины",,391.0,cdLrT_4AAAAJ,{'indices'},динамика прочность и ресурс энергетических|транспортных машин и оборудования,Николай Шульженко,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=cdLrT_4AAAAJ&citpid=1,179.0,9,6,8,2,0,0
599697,Институт проблем машиностроения им. А.Н. Подгорного НАН Украины,,21.0,uVZVqz4AAAAJ,{'indices'},Энергетика|турбиностроение|оптимизация|энергосбер,"Ольга Бабенко, ОА Бабенко, OA Bab...",https://scholar.googleusercontent.com/citations?view_op=view_photo&user=uVZVqz4AAAAJ&citpid=1,11.0,3,2,0,0,0,0
599698,Институт проблем машиностроения НАН Украины,,3.0,kiy68oYAAAAJ,{'indices'},энергетика,Парамонова Татьяна,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=kiy68oYAAAAJ&citpid=1,2.0,1,1,0,0,0,0
599699,ИПМаш НАН Украины,,883.0,3DP3vWcAAAAJ,{'indices'},вычислительная газодинамика|турбостроение|CFD,Rusanov A.V. (Русанов А.В.),https://scholar.googleusercontent.com/citations?view_op=view_photo&user=3DP3vWcAAAAJ&citpid=5,309.0,13,8,21,8,0,0
599700,"NTU""KHPI"", Power mashine faculty, Dep. Steam generator building (НТУ ""ХПИ"", энергомаш.ф-т, каф. ПГС)",,6.0,ML-8oSYAAAAJ,{'indices'},Thermal power engin.|energy boiler and digesters (Тепловая энергетика|котлы и реакторы),"Viktor Kasilov (Виктор Касилов, ВЙ К...",https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ML-8oSYAAAAJ&citpid=2,2.0,1,1,0,0,0,0
599701,,,39.0,DNqWigQAAAAJ,{'indices'},,Наталія Орлова,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ML-8oSYAAAAJ&citpid=2,14.0,4,2,1,0,0,0
599702,Podgorny Institute of Mechanical Engineering Problems of the National Academy of Sciences of Ukraine,,10.0,HYuEM70AAAAJ,{'indices'},Турбина|клапан|парораспределение|турбулентность,Babayev Artem,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=HYuEM70AAAAJ&citpid=1,9.0,2,2,0,0,0,0
599703,Institute for mechanical engineering problems,,308.0,9bISoa8AAAAJ,{'indices'},,Lubov Kolodyazhnaya,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=9bISoa8AAAAJ&citpid=1,168.0,9,8,8,5,0,0
599704,Институт проблем машиностроения им. А.Н. Подгорного НАН Украины,,94.0,n9HgeAEAAAAJ,{'indices'},энергосбережение|турбиностроение,Н.Ю.Бабак,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=n9HgeAEAAAAJ&citpid=1,50.0,5,4,3,1,0,0
599705,Институт проблем машиностроения им. А. Н. Подгорного НАН Украины,,17.0,zVwXfocAAAAJ,{'indices'},прочность|термонапряжения|ресурс,Юлия Бахмутская,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=n9HgeAEAAAAJ&citpid=1,17.0,2,2,0,0,0,0
599706,"National Technical University of Ukraine ""Kyiv Polytechnic Institute"", Head of the Department of",,265.0,m7CSuP0AAAAJ,{'indices'},energetics|residual service lifetime|turbines|thermal power plants|nuclear power plants,Olga Chernousenko / Черноусенко О...,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=m7CSuP0AAAAJ&citpid=2,229.0,8,8,7,7,0,0
599707,старший научный сотрудник,,19.0,GTnQbcYAAAAJ,{'indices'},теплотехника,Олег Цаканян,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=m7CSuP0AAAAJ&citpid=2,2.0,3,1,0,0,0,0
599708,University of Oxford,,102.0,Jw0EwYEAAAAJ,{'indices'},Environment|Energy|Finance|Data Science,Lucas Kruitwagen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Jw0EwYEAAAAJ&citpid=1,102.0,5,5,3,3,0,0
599709,Oxford Brookes University,,222.0,PyRptccAAAAJ,{'indices'},,Gerard H. Dericks,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Jw0EwYEAAAAJ&citpid=1,212.0,8,8,8,8,0,0
599710,"Director, Climate & Energy Finance Group (CEFGroup) & Associate Prof. of Finance, Univ. of Otago",,1011.0,QjjDeh0AAAAJ,{'indices'},Climate finance|carbon finance|energy finance|financial innovation|financial regulation,Dr. Ivan Diaz-Rainey,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=QjjDeh0AAAAJ&citpid=3,635.0,14,13,18,15,0,0
599711,Australian National University,,509.0,_UbgPn8AAAAJ,{'indices'},community-based natural resources management|sustainable agriculture|sustainable development|climate change|environmental go,Rachel Friedman,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=_UbgPn8AAAAJ&citpid=1,412.0,10,9,11,9,0,0
599712,"Lecturer, University of Dundee",,6020.0,OaDjCgMAAAAJ,{'indices'},Remote Sensing|Ecosystem Services|Sustainable Consumption,Alexandra C. Morel,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=OaDjCgMAAAAJ&citpid=1,3521.0,14,14,18,17,0,0
599713,University of Oxford (Smith School and INET),,7859.0,aaFsRFEAAAAJ,{'indices'},Environmental economics and policy|climate change|carbon pricing|renewable energy|CCS and CO2 utilisation,Cameron Hepburn,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=aaFsRFEAAAAJ&citpid=2,3917.0,46,35,92,72,0,0
599714,"Institute for New Economic Thinking, University of Oxford",,5027.0,tVY0T-AAAAAJ,{'indices'},Economics,Eric Beinhocker,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=tVY0T-AAAAAJ&citpid=3,1675.0,23,17,29,22,0,0
599715,University of Oxford (Oxford Martin School and Environmental Change Institute),,2354.0,0ADX2uMAAAAJ,{'indices'},Climate Science|Energy Policy,Richard Millar,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=0ADX2uMAAAAJ&citpid=3,2343.0,18,18,22,22,0,0
599716,Peking University,,10307.0,HJdIx6QAAAAJ,{'indices'},Hydrology|Petroleum Engineering|Carbon Sequestration,Dongxiao Zhang,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=HJdIx6QAAAAJ&citpid=2,4584.0,53,35,167,110,0,0
599717,"College of Engineering, Peking University",,110.0,UuJZOnMAAAAJ,{'indices'},Machine Learning|Uncertainty quantification|Hydrology|Petroleum engineering,Meng Jin,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=UuJZOnMAAAAJ&citpid=2,110.0,4,4,4,4,0,0
599718,"Department of Geography and Resource Management, The Chinese University of Hong Kong",,164.0,3WpU5zwAAAAJ,{'indices'},shale gas|environmental policy|environmental economics,Meiyu Guo,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=3WpU5zwAAAAJ&citpid=4,150.0,7,7,4,4,0,0
599719,Tsinghua University,,2015.0,-6-jrV4AAAAJ,{'indices'},Energy|Wind Power|Solar Power|Environmental Science|Climate Change,Xi Lu,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=3WpU5zwAAAAJ&citpid=4,1488.0,22,20,31,29,0,0
599720,"Executive Director, Harvard-China Project",,4179.0,uc5Pq4kAAAAJ,{'indices'},Environmental science and policy,Chris Nielsen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=3WpU5zwAAAAJ&citpid=4,2697.0,35,30,60,49,0,0
599721,Stanford University,,44.0,M9oFDycAAAAJ,{'indices'},Energy|Petrolemn Engineering|Data Assimilation|Optimization,Su Jiang,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=M9oFDycAAAAJ&citpid=3,44.0,3,3,1,1,0,0
599722,RealAI,,11.0,Kk-dRIAAAAAJ,{'indices'},Applied Machine Learning,Zhaocheng Liu,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=M9oFDycAAAAJ&citpid=3,11.0,1,1,0,0,0,0
599723,Tsinghua University / RealAI,,1216.0,D-lKLcMAAAAJ,{'indices'},Data Mining|Recommender Systems|Text Mining,Qiang Liu,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=D-lKLcMAAAAJ&citpid=1,1209.0,13,13,16,16,0,0
599724,DRIFT Erasmus University of Rotterdam,,4094.0,NrtecagAAAAJ,{'indices'},,Flor Avelino,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=NrtecagAAAAJ&citpid=1,3521.0,29,27,46,46,0,0
599725,"Professor, Swinburne University of Technology, Melbourne, Australia",,8953.0,nWlageEAAAAJ,{'indices'},sustainability|sustainability transitions|governance|cities|urban,Niki Frantzeskaki,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=nWlageEAAAAJ&citpid=4,7624.0,47,46,83,80,0,0
599726,"DRIFT, Erasmus University Rotterdam",,3010.0,LJ6OPMIAAAAJ,{'indices'},,Julia M. Wittmayer,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=nWlageEAAAAJ&citpid=4,2832.0,27,26,48,47,0,0
599727,Dutch Research Institute for Transitions,,448.0,Ha-gPhkAAAAJ,{'indices'},sustainability transitions|climate governance|cities,Katharina Hölscher,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Ha-gPhkAAAAJ&citpid=1,444.0,10,10,10,10,0,0
599728,"ICREA Research Professor, Universitat Autonoma de Barcelona; ICTA - Institute for Environmental",,4330.0,VqOEGeQAAAAJ,{'indices'},Urban Planning|Urban Sustainability|Urban Geography|Urban Political Ecology|Environmental Justice,Isabelle Anguelovski,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=VqOEGeQAAAAJ&citpid=6,3708.0,32,31,51,50,0,0
599729,University of Manitoba,,1939.0,RmQ-5NEAAAAJ,{'indices'},Energy and Combustion,Prof. Madjid Birouk,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=RmQ-5NEAAAAJ&citpid=6,1253.0,25,20,57,43,0,0
599730,Iran University of Science & Technology,,1333.0,EPMIuOgAAAAJ,{'indices'},Flame propagation,mehdi bidabadi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=EPMIuOgAAAAJ&citpid=1,842.0,18,15,43,35,0,0
599731,"Professor of Mechanical and Industrial Engineering, University of Toronto",,5880.0,XsNAzoQAAAAJ,{'indices'},Combustion|Biofuels|Air Pollution|Soot|Nanomaterials,Murray Thomson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=XsNAzoQAAAAJ&citpid=2,3402.0,44,33,91,70,0,0
599732,The University of Melbourne,,245.0,EgSCyFYAAAAJ,{'indices'},Turbulence|Heat Transfer|DNS/LES|RANS Modelling|Machine Learning,Ali Haghiri,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=EgSCyFYAAAAJ&citpid=11,161.0,8,7,7,6,0,0
599733,LMGP -CNRS,,2310.0,k7GZX7gAAAAJ,{'indices'},,Carmen Jiménez,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=EgSCyFYAAAAJ&citpid=11,1133.0,24,16,55,22,0,0
599734,"Laboratoire des Matériaux et du Génie Physique (LMGP, CNRS/Grenoble INP)",,1918.0,_BvaY5MAAAAJ,{'indices'},materials for energy|transparent conductive materials|atomic layer deposition|chemical vapour deposition|soft chemistry meth,David Muñoz-Rojas,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=_BvaY5MAAAAJ&citpid=1,1289.0,29,22,53,39,0,0
599735,LMGP CNRS grenoble-inp,,1132.0,UGEuHdIAAAAJ,{'indices'},matériaux fonctionnels,jean-luc deschanvres,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=_BvaY5MAAAAJ&citpid=1,478.0,19,12,40,15,0,0
599736,"Université de Liège, CESAM | Q-MAT | SPIN and Department of Physics",,1224.0,KIlUQZMAAAAJ,{'indices'},Physics : Materials and Nanostructures,Nguyen Ngoc Duy,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=_BvaY5MAAAAJ&citpid=1,765.0,20,15,34,21,0,0
599737,Phenikaa University,,308.0,j56mBfgAAAAJ,{'indices'},Transparent Conductive Materials|Atomic Layer Deposition,Viet Huong NGUYEN,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=j56mBfgAAAAJ&citpid=5,307.0,8,8,7,7,0,0
599738,"i3N/CENIMAT, Department of Materials Science, Faculty of Science and Technology, Universidade NOVA",,27622.0,aH1LTDwAAAAJ,{'indices'},Transparent electronics|Paper electronics|Biosensors|Chromogenic materials|Microelectronics,Elvira Fortunato,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=aH1LTDwAAAAJ&citpid=8,13442.0,74,53,416,284,0,0
599739,"Full Professor at FCT UNL, Caparica, Portugal",,25651.0,5FLD1tUAAAAJ,{'indices'},Nanotechnologies|Paper electronics,Rodrigo Ferrão Paiva Martins,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=5FLD1tUAAAAJ&citpid=2,12449.0,74,52,389,265,0,0
599740,Universitat de Barcelona,,912.0,hiAhOZYAAAAJ,{'indices'},Economic History|Economic Geography|Trade integration,Marc Badia-Miró,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=hiAhOZYAAAAJ&citpid=4,656.0,16,13,23,15,0,0
599741,Associate Professor. Department of Economics & Business. Universitat Pompeu Fabra (Barcelona),,2623.0,g_ug-ogAAAAJ,{'indices'},economic history|Latin America|historiography|electricity|national accounts,Xavier Tafunell,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=g_ug-ogAAAAJ&citpid=2,841.0,22,12,41,17,0,0
599742,Lund University,,68.0,kDb_Z9YAAAAJ,{'indices'},Economic History|Taxation|Public Policies|Inequality,Sara Torregrosa Hetland,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=kDb_Z9YAAAAJ&citpid=3,53.0,4,4,2,2,0,0
599743,"Researcher at TU Dortmund, Social Research Centre",,104.0,T0duF30AAAAJ,{'indices'},Innovation studies|sustainability transitions|social innovation|energy history|transformative governance,Rick Hölsgens,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=T0duF30AAAAJ&citpid=1,100.0,6,5,3,3,0,0
599744,"Economics, University College Cork",,628.0,J77yjb8AAAAJ,{'indices'},Economic History|Financial History|Business History|Environmental Economics,Eoin McLaughlin,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=J77yjb8AAAAJ&citpid=2,532.0,14,12,20,18,0,0
599745,Universitat de Barcelona,,242.0,urEflUMAAAAJ,{'indices'},Economic History|Public Finances|Development,Jose Alejandro Peres Cajias,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=J77yjb8AAAAJ&citpid=2,184.0,9,8,9,7,0,0
599746,Lund University,,48.0,FRGI3VgAAAAJ,{'indices'},Economic and social history|business history,Kristin Ranestad,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=J77yjb8AAAAJ&citpid=2,45.0,4,4,1,1,0,0
599747,"Economic History, Umeå University",,462.0,DjVbyJIAAAAJ,{'indices'},Sustainability|Business History|Environmental History|Energy History|Climate and Environmental Policies.,Ann-Kristin Bergquist,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=J77yjb8AAAAJ&citpid=2,340.0,13,12,14,12,0,0
599748,Institute for Advanced Research in Business and Economics- Universidad Publica de Navarra (INARBE,,1012.0,rZYMCvkAAAAJ,{'indices'},Economic History|Energy Economics|Environmental Economics,Mar Rubio-Varas (ORCID:0000-0002-...,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=rZYMCvkAAAAJ&citpid=5,626.0,15,13,24,15,0,0
599749,Universitat de Barcelona,,320.0,re0w3wEAAAAJ,{'indices'},economic history|international trade|Latin American economic integration,Anna Carreras-Marin,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=rZYMCvkAAAAJ&citpid=5,210.0,10,7,10,4,0,0
599750,Profesora titular. Universidad Nacional de Educación a Distancia (UNED). Coordinadora del Master en,,2902.0,NbdkIeUAAAAJ,{'indices'},Corporate social responsibility|sustainable and social finance|banking and finance,Marta de la Cuesta,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=NbdkIeUAAAAJ&citpid=4,1598.0,26,19,48,31,0,0
599751,"Profesor psicometría, UNED",,2901.0,jnzfqroAAAAJ,{'indices'},,Francisco Pablo Holgado Tello,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=NbdkIeUAAAAJ&citpid=4,1966.0,25,19,55,38,0,0
599752,"Professor of Petroleum Engineering, Imperial College London",,32005.0,vMSqj1AAAAAJ,{'indices'},Flow in porous media|reservoir simulation|carbon dioxide storage,Martin J Blunt,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=vMSqj1AAAAAJ&citpid=2,17276.0,93,67,312,241,0,0
599753,Imperial College London,,7808.0,5_W_Yx8AAAAJ,{'indices'},reactive transport|multiphase flow|contaminant transport|carbon storage|enhanced oil recovery,Branko Bijeljic,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=vMSqj1AAAAAJ&citpid=2,6261.0,44,41,93,84,0,0
599754,"Assistant Professor, Heriot-Watt University",,734.0,8Md_Y9gAAAAJ,{'indices'},Multiphase flow|Porous media|X-ray tomography|Digital rock|Termite nests,Kamaljit Singh,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=8Md_Y9gAAAAJ&citpid=4,689.0,13,13,15,14,0,0
599755,"PhD, Imperial College London",,55.0,UVGsaaMAAAAJ,{'indices'},Carbon dioxide storage|EOR|Micro-CT|Flow in porous media,Abdulla Alhosani,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=UVGsaaMAAAAJ&citpid=1,55.0,5,5,2,2,0,0
599756,Zhejiang University,,1056.0,WyRu9qcAAAAJ,{'indices'},Multi-phase flow|Porous media|X-ray tomography,Qingyang Lin,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=WyRu9qcAAAAJ&citpid=5,1040.0,20,19,26,26,0,0
599757,"FWO Research Fellow, Ghent University",,845.0,PkaHAnwAAAAJ,{'indices'},Fluid flow in porous media|micro-computed tomography,Tom Bultreys,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=PkaHAnwAAAAJ&citpid=1,823.0,13,13,15,15,0,0
599758,Politecnico di Milano,,5788.0,Bu4fao4AAAAJ,{'indices'},stochastic groundwater hydrology|environmental protection|scaling|enhanced oil recovery|oil and gas,Alberto Guadagnini,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=PkaHAnwAAAAJ&citpid=1,2752.0,41,27,131,98,0,0
599759,Noah G. Harding Chair and Professor of Computational and Applied Mathematics at Rice University,,6805.0,o1KZnG0AAAAJ,{'indices'},Discontinuous Galerkin|numerical methods|porous media|Navier-Stokes,Beatrice Riviere,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=o1KZnG0AAAAJ&citpid=3,3076.0,38,27,78,58,0,0
599760,University of Erlangen-Nürnberg,,411.0,mQOY3ZUAAAAJ,{'indices'},digital rock|porous media|CFD|chemical engineering|discontinuous Galerkin,Florian Frank,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=mQOY3ZUAAAAJ&citpid=3,380.0,13,12,16,14,0,0
599761,Shell International Exploration and Production Inc.,,1563.0,TM0UMN0AAAAJ,{'indices'},computational and applied mathematics|reservoir simulation|multi-scale multi-physics simulation|computational geomechanics|d,Faruk Alpak,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=TM0UMN0AAAAJ&citpid=1,937.0,24,17,53,30,0,0
599762,"Research Fellow, Heriot-Watt University",,727.0,tVSGe5IAAAAJ,{'indices'},Carbon Storage|Flow in Porous Media|Reactive Transport|Multiscale Imaging|Machine Learning,Hannah P. Menke,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=tVSGe5IAAAAJ&citpid=2,708.0,10,10,10,10,0,0
599763,Imperial College London,,164.0,ya5FULwAAAAJ,{'indices'},SCAL|Enhanced oil recovery|Flow in porous media|Wettability|X-ray microtomography,Amer Alhammadi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ya5FULwAAAAJ&citpid=4,164.0,5,5,3,3,0,0
599764,"Department of Applied Mathematics, Illinois Institute of Technology",,8901.0,vAzTQA8AAAAJ,{'indices'},Applied Analysis|Complex Fluids|Liquid Crystals|Charge Transport|Diffusion,Chun Liu,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=vAzTQA8AAAAJ&citpid=2,3968.0,48,34,108,76,0,0
599765,"Lecturer, Universiti Malaysia Terengganu",,532.0,CAgRaiEAAAAJ,{'indices'},Solid-state hydrogen storage|thermal energy storage|renewable energy,Muhammad Syarifuddin Yahya,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=CAgRaiEAAAAJ&citpid=4,522.0,12,12,15,15,0,0
599766,"Lecturer, Universiti Malaysia Terengganu, UMT",,855.0,GIhHurUAAAAJ,{'indices'},hydrogen storage|solid-state hydrogen storage|metal hydride|advanced material|renewable energy,Nurul Shafikah Mohd Mustafa,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=GIhHurUAAAAJ&citpid=4,805.0,17,17,21,21,0,0
599767,Universiti Sultan Zainal Abidin,,459.0,3aU-1O0AAAAJ,{'indices'},Energy Storage Technology|Energy Storage Materials|Materials Engineering and Chemical Engineering,Muhammad Firdaus Asyraf bin Abdul...,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=3aU-1O0AAAAJ&citpid=2,449.0,11,11,13,13,0,0
